vote_id,chapter_id,user_id,vote_type
53e488c3-5daf-47e7-a91e-f80f21b7f878,f9ff8e76-0ed6-4acd-93e1-723454b6737c,c42d9be7-fab2-4382-844d-c5ae2861c853,DOWNVOTE
fe6d482b-dfaf-49dd-8f12-7de2df4e3e3b,73837204-1beb-47f4-bbe1-6ef417aad30c,727d2c62-a181-4b59-903c-0a2f7daf68e1,DOWNVOTE
324d1afe-44c5-4321-99ab-b0a8d6fe2b58,b5974169-7fd9-43ab-89b8-7ddb3fea4fd5,9922d1a3-1b78-4c89-9831-1a523f9ac8ce,DOWNVOTE
a4a7f2a8-10bf-487f-8615-3c0981abb809,b6bf6cd4-4d25-4e8e-b012-67273b4aa4d5,241850c6-bfb8-43bb-9a65-7a98edeeceeb,DOWNVOTE
7961cbef-ad94-4133-b7d1-dd1ea7df64cf,70ab2e41-a92b-4bc3-b201-028f54668eef,faf6ebfa-fdaa-470d-a900-2533b17abb4c,DOWNVOTE
6da792e6-9705-4963-a40c-7f3738f8647f,d60bab65-f3a6-43f8-9b5f-1c25ea69b149,eaabe8f9-d496-4fbf-8a5b-82d1d28469df,UPVOTE
9da7c146-9073-4292-9d21-307925e674c0,52537eb1-c924-45a8-9c02-62d7a052d268,7075135c-99a8-4d72-afdd-612cbe92b7a9,UPVOTE
4c71f86d-7083-4efa-83e9-926ebf03ae63,92734329-9a5b-4f32-b5cb-36f9f901cf2c,3303fd75-680b-406b-baa5-a8b7f75592b2,DOWNVOTE
8ef8c032-79d7-4309-bfb7-972333825280,19eb8351-1e81-416a-be1a-24946b4e8531,5c1990be-a8f1-45f0-9c1f-46b72b7fd31a,DOWNVOTE
d8da3d41-6dd5-47ef-abec-944c5037e0c6,920f006e-cd80-41e9-8796-b7f810f88676,1a4002fb-1bd5-46d0-9c5e-18f9087b0120,UPVOTE
daf434c6-d494-430e-ad5f-c8e0109a4c2f,3ae44695-97ff-4127-b000-042aed6411a0,d37c8e38-00ef-47dc-8b09-efe82964829b,DOWNVOTE
07042b4a-d129-4855-8819-fb67c2e71174,9a4915ae-f560-4949-aa49-b52ebe55474d,376777d8-e3f1-4726-a72d-6754b946822e,DOWNVOTE
4ff376d2-a355-4bf5-a8ad-83ab58e93ce7,de49a08f-46f0-4b74-b562-3b46ad1a5f5f,483b8e65-1b12-4384-8ec7-439454ef5a11,DOWNVOTE
5a0368c2-c508-455f-92cd-60d28ccc6bed,60b23e9b-2078-40c4-9f92-106df92204d3,0c1b415b-b672-403c-93f7-2ad42565ad01,UPVOTE
51a9fe75-abcc-4186-9e80-f692a53cf3e4,de49a08f-46f0-4b74-b562-3b46ad1a5f5f,f92c84fa-ea7c-4db2-be8d-341240322f66,UPVOTE
f792a609-72d6-42e6-ad4d-a4f404bd5c4b,9e140f16-4344-4db0-a3e1-7cebe1b8aa19,17c33f8c-3979-4efb-8212-54f9f498b341,DOWNVOTE
c7195e26-3fb7-45ff-be40-8c7792f22fe9,e3a6aafb-8497-4a6d-82a3-82ff66d15aab,e0738fb5-3e25-4b9d-a1cc-3daa17927983,DOWNVOTE
957b13f3-e6f6-4722-a513-85acb49887a4,fb637987-f08b-4169-b541-af5d6739d785,76dd6fb4-2708-40e6-80fc-19dde5c852e1,DOWNVOTE
01cb78c5-a82c-41ca-8912-dba5e3e0b8ab,6a0e801c-bccf-418c-b1ad-e6dc036e5e48,42f444cb-6977-464c-bd0e-7b9f7533625d,UPVOTE
530e5f0d-8c1f-4956-8b16-44c93e4367d2,d73d8cea-6d83-4b9d-b316-5c44516ea4c5,e6de6b1e-13a5-48e5-8031-3f5a2827b656,UPVOTE
b424c2cc-a523-4472-b0ae-b2dffcd32d50,58c064b5-5524-4ac8-8547-b342746e9182,60766834-85b3-4478-80ee-5a1ddf618b40,UPVOTE
8abe2460-d2d4-4a90-9736-f8018cf8e30f,47b8eae9-5a40-408e-966a-ad5eaee70d6b,1445da3b-b1d6-4389-b25a-4c85b133041b,DOWNVOTE
0e973c79-e074-41da-9fcb-e4fa881f6efc,c12b8fba-1061-40cc-a353-39fb36be6aa1,88ddf2fd-3d9e-4e30-a79a-6934e69230a8,UPVOTE
5d7b62f5-5d55-46ab-9922-10d9894d3c28,bfa4cf62-1361-498e-b2b3-943654cd4d98,060d56c8-f756-4ce8-abff-7fe8a0ad2c75,UPVOTE
62f3253e-92fd-4dce-b036-f6ab81158047,73ffb727-7cf4-4267-b7f1-21f47e8f4929,1e06f82d-b21d-4cbf-a50a-f72a3929afa0,DOWNVOTE
0bde0113-a510-44a4-ae0c-eab00ea8d78d,a3d959fe-3f70-4a68-bc2b-1c4be367dd5b,70219e65-68e1-42bb-9e24-63e54e8c1ff2,UPVOTE
b5ac1d8c-4930-4d30-9fae-d96fbc7d870a,db875033-19ba-44ad-b549-5b8609a09bc5,2d5455fe-6a40-4fdd-8ee9-5d4e8d48a936,UPVOTE
df4d2314-54ec-49fe-b76a-395b97226615,d00262cb-6b7f-4145-a779-d33884a52e65,282faa02-3b83-401a-b183-775cb559bfff,UPVOTE
b1b12d40-306c-4ca6-9e7a-07f0f51adc1f,20ec5812-20f8-441e-a459-c884435baaf7,ca84d34d-2bac-4a3c-becf-933f34770502,UPVOTE
623b7171-3418-4fa2-bbb6-2a92d9dc7d5b,81aa9e2e-ca67-49c5-a482-810742e353aa,c1e410b7-912c-4088-90b5-bfc936e73a64,DOWNVOTE
834ef6ad-8ba7-48f3-969a-308c5be8a672,1fbc9567-4046-4aa8-bbbb-fea83d5308db,6fb9e780-9995-4bf0-9d70-068a0bcf62a0,DOWNVOTE
df3d2108-d7c5-43c8-a170-ea58e2442400,cdad2e57-4267-4428-9fa8-5ec1966d15db,5918bf8a-4024-4ce4-9bf1-1f1b8ab7b072,UPVOTE
f1cdfdc9-b080-497e-9b7b-30317ba98363,6b7fc86d-48c6-4c74-9b66-51e10475e5bc,3f4707e6-1e29-44b3-8733-f1e7476823b3,DOWNVOTE
03b19ede-a063-4f4f-acf4-6d9a90e96c09,52537eb1-c924-45a8-9c02-62d7a052d268,8f4576cf-57f2-4add-8dcd-308e59edb65a,UPVOTE
4deec221-4863-4ea9-b3b0-23deef85eead,7fa3774e-af6c-4494-9efc-df271c8d5fd5,9e599692-f6ef-492b-be35-36f57364e72a,DOWNVOTE
b7993744-eb36-4679-8f8f-6df109c54786,1432a108-8429-4c77-a858-fd0d00b80189,1c9c3e3a-0c2b-47a2-aafe-dfc5aa853241,UPVOTE
4761ac79-437e-4220-be12-4c65545b3216,b89a4537-3957-42d7-8879-667e27ab5939,c48d425e-8c3b-4c65-be13-b772379f8518,UPVOTE
16afb7f7-fd5b-4765-974f-16d57b36e917,6b7fc86d-48c6-4c74-9b66-51e10475e5bc,d97ca04a-829b-4e8f-9054-3ee1402bbf6d,DOWNVOTE
b60fb55e-d8f1-4e83-8b57-46df58d0e15b,e10d6d27-6216-45a6-b7f1-37744a0b74e3,d6f9abfa-84e2-4c5b-a3d4-c6acfc3044e7,DOWNVOTE
d098258d-9d7a-4659-9450-b624e08fed02,e4b43fab-e364-42c9-8237-4dcd00397fa9,1645617b-b045-471a-aa00-86de287cc8ec,UPVOTE
5157bc67-3731-44c8-8af7-3c46ddaa687f,01fa58d5-a1eb-415c-abcf-f3896ce0cf5d,a318c038-0a90-4e63-aade-0e40c4a99b87,DOWNVOTE
04da8873-787c-4eb3-8512-fcb46a9319e9,de6a5554-7170-4c76-82a9-5ba3e299caa4,6bfb1317-e388-4c1a-b1bb-3a686f7710c1,DOWNVOTE
6a050a56-55b9-4ffc-8e49-7f4dcb6fd29b,35198521-1174-4133-ac75-635c0415bf2c,19b49b93-33d4-4c97-941c-b265eaab3dee,DOWNVOTE
753a0da5-42ac-4b2d-9860-cede9868982b,b74a3399-9c69-4ae6-83a1-b04d5aba5416,f81541e2-3231-48d7-97ed-b16de794fbb6,DOWNVOTE
56598995-557d-463c-94cd-81544aa45636,20d66ed6-318a-49cd-bebf-eb011aa52ed2,f16c49a0-28d7-411d-94f7-d543e33251a5,DOWNVOTE
9094fc43-ea66-4cef-b1e9-0c145f42d893,f1de7505-827e-4754-9e39-ffb72e2940cf,b14f4eb3-32bd-4ff7-96f3-d8b334ea9ab8,UPVOTE
4dde4351-2cf3-49af-94eb-5fe1cbc84dfc,83e12768-1e91-4a25-aba3-c44d68f1f5b4,b6a959cf-f952-4017-9b7b-8ad7f084e350,UPVOTE
4dbe7c7f-e74d-4925-8f2d-b480de762fa0,a3d959fe-3f70-4a68-bc2b-1c4be367dd5b,5f290bc7-b29a-416f-9989-e73ca107c34b,DOWNVOTE
81ec95d9-13b1-401f-b3dd-a1a6c3284e6c,7c247f05-ddbc-4a05-bae2-3e3a3398824b,695cdb11-0891-4932-a20e-1c37f20f78dd,UPVOTE
21ba43ee-a70d-4aff-a9c7-deb5d77d86eb,93608954-1ba3-4b19-a278-35773f7e7c47,49dc09fc-3afc-477f-90be-7979dff4d01c,DOWNVOTE
2600b297-2b8b-4ae5-9b20-423e9fee9186,a9f40d6e-33df-4722-a73c-888dd9bfa55d,ed4f1326-c95e-4fd0-a4f8-d914266fda46,UPVOTE
fd0bd695-38c2-4157-bc06-36a0aca5af85,5d95e65d-c4a2-44a0-a9ee-9added338c64,286ef088-d571-4891-a03c-c2fe512ecfa5,UPVOTE
c689bf0c-8ebe-4e29-952c-805e539b8fba,ad952e97-db13-40fc-84b4-de2a2299097e,71e585f7-7215-4dfd-919a-fcf34880d74a,DOWNVOTE
35591832-5083-42a9-a9f5-f2b233714519,f17c5f20-bc4d-4010-b455-a6271e80645f,ebb822f6-b9f1-4ce2-954c-c5eb66f30bdc,DOWNVOTE
ec50a746-af2c-465f-9239-28170a9a09f5,17c70f0c-2bc1-4748-b788-647cd68b760e,56ae3b05-e6fd-4dd7-9788-e8375c9f1063,UPVOTE
96cd979e-b1d2-43b9-aec2-0d6996d23f6f,4f45339b-3478-462e-9ba9-393444a14d24,1bbdbcb7-a40a-43a5-a491-8e73a0fe89a8,UPVOTE
5094c6f2-756e-4ca1-a95e-cab38abb763f,d5c5fa1c-8433-445c-a0ce-9b8850af6231,76563982-68eb-46e5-81e8-bfdc8fc4d2a7,DOWNVOTE
8cb22198-536e-4fa9-b292-2b0e3103a225,dd5612dd-436b-4630-b7e3-4701b540f62f,3bd763e2-7161-4e7b-afff-387471983a76,DOWNVOTE
f25c04fe-09f2-416f-9547-ce48980ae57f,ed0d77c8-dde5-405b-a1dd-3644073da64a,8e0cf127-8585-45de-ade2-8be38fb03040,DOWNVOTE
bc1ebfe3-e02e-42c8-86d8-0aaebf27ef8f,27cc181c-596c-438b-8b09-8819bea09c75,e6de6b1e-13a5-48e5-8031-3f5a2827b656,DOWNVOTE
f292d6eb-edd6-4eac-b38f-ce32b9841b49,807e9e96-cb82-4f8c-8f8f-96560b26b08a,79fc391b-61cb-4766-a50c-9747597b59de,DOWNVOTE
9e7f9956-ed79-4b51-85c8-3d356df3f619,4b6f33b9-cb1e-496a-8474-c1d9a87da40f,c6d68d14-3c24-4bbc-aa2e-d11fe01e75fc,UPVOTE
42d0603a-0225-4894-b311-3ecb56bb060b,33c5c912-f16b-4794-a1ed-489c7fbbe997,9e6b877f-597b-4065-bfaf-1ccad8ca0608,DOWNVOTE
1fbed436-eac3-484c-ad06-35f03fd0ac71,fa429e5d-504b-4234-80bf-8f090adb4059,e86b3532-be47-4d12-b2b7-bf6c33def3d7,DOWNVOTE
494feeba-8c1e-4a57-b4c2-f107df822568,f0d528ca-35e2-4ac9-b28e-0e046b24bf6c,0c67526b-cffb-49bb-9ead-99044d18b84e,DOWNVOTE
546c5122-5ed6-4807-bb02-93dbfcdb9cd8,dbdf9490-eb6e-48d1-b7bd-a755b76244a5,64e5a3f9-f38a-4630-acef-caea4547ff99,DOWNVOTE
74bfc3b3-e7e8-4f46-8fb2-399864ae3c39,460f25f9-61b2-495f-b177-dc1c2a849c29,ec630804-242f-4992-aaf9-1a2dbb7f2e51,DOWNVOTE
26da6a6f-8f4a-4046-881f-fb9c20c9e131,20d66ed6-318a-49cd-bebf-eb011aa52ed2,9ffa48e8-6222-45e9-98ae-65d2110333c5,UPVOTE
abe0b5ec-24e1-406d-bf60-d60cb8eba266,a38ca26f-d895-43b5-bca6-d60966d68853,2a7c99ae-c4df-480f-9bb7-45eadde1cdb5,DOWNVOTE
e999a2cb-0bce-4891-8348-35de76a19b13,93ff375d-ce79-4c87-b85a-32ed4ba88553,95a37c05-7cc6-413b-a053-2df10e7dac7d,DOWNVOTE
10500bb7-f9a8-4256-a5ea-1a37a62aeba6,9a4915ae-f560-4949-aa49-b52ebe55474d,05cdbd23-8b54-43cf-9b6c-71beaaadd699,UPVOTE
05e98a39-8dad-44bc-8174-db696b51adcb,81765bcb-9687-4e3c-9c33-2db86e59e0f5,c793316b-d643-4e94-a4df-32c1030da464,UPVOTE
ffa82523-02a9-4e9e-91a8-f21c9d1b4b10,5cff9438-eef0-43e2-bb76-298ac15bc0a8,1a4002fb-1bd5-46d0-9c5e-18f9087b0120,DOWNVOTE
3d3454b7-1801-48d6-b7fc-6ebeff479141,a6b2569c-9842-4728-b337-89f23c887f92,06445edb-3a96-490c-a05f-eb1690a90156,UPVOTE
2db55b24-d39c-46cc-822b-733ebf1ee0fc,067142d7-7c6f-4398-9749-235edadce775,62d09e3c-e107-4152-9b9a-7e137ab96c65,DOWNVOTE
1be62f9d-44b3-4176-a4bc-212524a19a5e,52801bc8-9c58-436e-887b-9cc7ccf2c7e4,468eb751-7fc9-4df6-9aad-f8a30ea7fb22,DOWNVOTE
ba27edc7-5932-44a4-bdb9-c3b6ca98f698,0c01ecb2-366a-42d5-b1a9-6df3b8f02250,ca55e03f-28c0-4dc9-b447-8a44086a73af,DOWNVOTE
df11ddff-8a6b-41df-897c-6ad5a1e19122,6830d338-778e-4da2-bc8c-0e4fb7a7405e,6447442e-e328-44bf-903b-22bfce15806a,DOWNVOTE
3bedac83-0fc2-4821-9a61-541ae4583c28,32b48d6b-e476-48ec-aa2e-21fafa37061d,76dd6fb4-2708-40e6-80fc-19dde5c852e1,DOWNVOTE
147013dc-c019-4c76-96ca-df9af9c7fade,62ce680f-bfb1-4fff-9eb0-762ea4c32cc5,ab7f8b26-3c84-43d4-9be4-cc4d22e99d5d,UPVOTE
167530e8-ff6f-40f8-98a2-01455e0560a1,f68715a1-1b92-48dd-b79d-fcbbb99fe7f3,a4334619-58fb-4637-be5e-8ea1938d39c5,UPVOTE
ddcb30cc-54c5-4b02-ba34-b9ea50b6ced5,b0f7df84-22b8-437e-8a66-a9d84dc8e40b,e12ab984-b026-4497-9554-310d656dfae5,UPVOTE
b7b35957-cb19-45dc-acf6-dfa19939e1d5,a4f88b7b-bfdf-440e-b77e-53c74e7066a4,f4fc75ef-6039-470c-9438-603546c1d199,UPVOTE
d79a090b-05fc-496b-90d6-23a443347279,54483570-ca6d-49f0-9af0-690ad5b6bca4,9634d392-62e6-40ee-b8fc-489a14bea6d0,DOWNVOTE
8487cc1a-87fc-4017-8b8b-564612ffad61,63e7f166-7b39-420a-9d70-e3edf7fa7f90,90485505-4ebf-49aa-81b7-807c0597093f,UPVOTE
fab40c04-0288-4fe5-9ebc-2746d1bbfb8d,d79a7a46-c779-4e47-9c79-fc50ff4f4b5e,c79d2736-8aab-4a63-b8f4-7f75718060ea,DOWNVOTE
9fd59037-95c3-43cb-9b4d-e312b5f0cb6c,5133959d-74ff-4267-abb7-991d8b48d330,c4cbcf49-dac0-44ca-b451-424c312b7c9a,DOWNVOTE
18c73573-ef07-4fe1-b9b1-3f6e251c20fa,46336490-7ace-45e0-ae9b-dd7e72972e6d,c6fb4e5d-fbbc-4141-bbb6-2de7ff246e28,UPVOTE
22331998-767e-489b-9ebd-cd6233a194b0,3ae44695-97ff-4127-b000-042aed6411a0,540e771a-e817-4cc1-9fd1-fcf85d13364d,DOWNVOTE
92aab97b-4660-4f38-8c4d-73a441447e64,567a22cc-401d-4915-8c28-632a4318f123,80d5a0f8-20a0-430f-9f78-4b2e894dd2a5,UPVOTE
00e0f1de-7e3d-4694-b31d-14c37a642811,f30a9424-d2f7-4b4a-9999-39a2eeb9830f,64aa80fa-a874-4727-b8a1-8f4b62b66f99,UPVOTE
a2a94c05-7369-4dcf-9cb3-fdd2b8b52bdb,4cc95f43-d08e-4619-8ae6-f5ffb1aeab30,6bfb1317-e388-4c1a-b1bb-3a686f7710c1,UPVOTE
5f44d813-d2b6-4ebb-8393-706b52303653,d150b6d3-8bd4-473a-be2e-ff744e84dbe1,0b3db5dc-354b-4afa-9a48-fcc9ec1e6bce,UPVOTE
ada7e362-1f75-4ea0-bf2f-7d9519aef51c,20ec5812-20f8-441e-a459-c884435baaf7,449bee88-cc47-410e-9660-271f0a04d2aa,DOWNVOTE
44fa5e08-f19d-42d4-a490-66bd96736186,be3920bc-746e-4eb7-ba97-8beedba3f930,aec03af6-85b8-4319-9bc5-49ae0eda56c6,UPVOTE
5de34748-e402-4904-9248-d6307476dff6,047820f5-48b4-4a4d-8524-783db02d63f3,21973237-225c-4007-8ce3-64efc66281f5,UPVOTE
c49b5e16-5bb1-480e-a735-40cc84593927,dc5aff24-6f83-4367-b66c-709d9a365982,e58bb5eb-d654-4dda-bb6e-decbb1d7d816,DOWNVOTE
2b4f9184-0faa-4c06-a376-de2ebd56d2cf,acb91787-135c-401d-bcca-da4c21b93c72,e631f938-4018-4d6c-bfe8-70b1bd4135cc,DOWNVOTE
8ed38461-43d0-4c7a-b70c-2c630c1dd3bc,f68715a1-1b92-48dd-b79d-fcbbb99fe7f3,26003a5d-aa81-490f-8777-45fce407e11f,UPVOTE
44ff4068-0ad7-4d06-a05f-bde81fc9f9f3,4fe7d819-6d83-4445-ade0-a49a3b4e0d46,b4817632-001a-4c0b-91bd-f2923c393a17,DOWNVOTE
6a185668-7b42-44c6-b3cd-5e79883595f8,c629bce9-1be3-4b83-a56d-014eecb77299,82e3a3d6-c3e9-4afb-aecf-9b6dff93e90a,UPVOTE
3da47771-c8c0-4361-b183-42c776a03198,3cc2aca2-c178-417e-b1f0-6e0a1d94870b,d5075a06-0e03-4567-b5ab-00492c0514cd,UPVOTE
5e221a5e-ada2-4bbf-90c3-7549e45c716d,c65f950b-f5e4-4f8e-8677-36cc0d6bc820,fa3f772a-deb1-4105-b0d9-e4cd8b2a3955,DOWNVOTE
6f2077ff-c51b-43c6-98da-0d2ad6255866,e745a524-ad01-470f-bdbb-3d88bb573e7d,cfe177c9-4c4b-4cfc-ac1c-5de234a58625,DOWNVOTE
b980a710-03cd-4d65-aef6-252f190b27c9,7390b629-446b-449e-8e0f-dc1ae26323ad,a36be279-d237-4e3e-a42f-71b938b2bc05,DOWNVOTE
e27e4c8c-d753-428c-9b91-68d5d25b1dd0,047820f5-48b4-4a4d-8524-783db02d63f3,a3f95bfe-3848-43b5-ade0-6be585a8b7db,UPVOTE
e4e4642a-40b0-4cdb-84f4-7668d45d10f0,3a1a06dc-04a1-4947-82bc-b034d9bba0fc,9634d392-62e6-40ee-b8fc-489a14bea6d0,UPVOTE
bec0898c-306d-4b0a-9765-3254d75347ed,0c01ecb2-366a-42d5-b1a9-6df3b8f02250,b83c1da9-066b-498b-a297-f962d16b1c0f,UPVOTE
1a25b506-2b75-4694-a93d-5d47324f151b,fd8ed41b-f572-44d7-aec3-cf881f70ab9f,12cf6c4f-6e17-4db7-8bd2-3d6ddfe75d10,DOWNVOTE
35d0e915-aa91-44dc-a4aa-bf21d3d56047,3b0de4bc-6e2c-4180-a06b-ed8a25ef4036,06e13a76-f49f-4a56-8633-4207b8c8c4e2,UPVOTE
2943b9ee-96de-4fcc-b73d-40facccb8f83,4331b20c-92fa-4181-b96a-88ef7f11e1d9,b5fe2dc7-0bc1-4b5f-b8e9-33c148e5f48f,UPVOTE
d9b6b7b8-46f0-4143-b659-dde6ebbcfe4b,b416d993-2afd-4d58-af1f-df50562806fb,c59a8a53-b49e-4df1-84dc-43cd34a4b63e,DOWNVOTE
aa54331f-e3f0-4800-9311-aa381268c1c4,abcbd222-0043-4a8e-bdb8-3f7d5d7535e8,8a1699c3-7185-4df0-9dc1-d564023e9e4e,UPVOTE
6522c76d-6780-459f-a391-20fbaac2116e,a22a855d-a8f7-4245-8dd9-cdecdc9e9728,4514137e-7a23-4a2d-bdaf-f4951b3c2408,UPVOTE
5c37d1f7-02de-4559-a282-1009d3eea270,f6d0bba9-8a66-4900-b17d-f758b25b153a,b09dfb17-1b65-4ce5-9e1f-8ef1234067dd,DOWNVOTE
fb6d3621-f275-4f96-8517-52ed488ba6d1,9e140f16-4344-4db0-a3e1-7cebe1b8aa19,c09d5b7b-15f4-4c8d-bea4-77401285b5e0,UPVOTE
5d659278-3206-46f6-aa09-a5387dc0f0ff,8d12ec94-d46e-4d7d-a6a6-a442f3feee23,fa7a27f4-cb2f-414e-90b6-1856e6e991e5,DOWNVOTE
c16da7cd-6f45-4937-b357-45d0a2656e4c,bc5ae536-84c8-45f7-884e-e81ce957345d,6189b6d4-b37f-4783-bce5-667830704119,UPVOTE
4b572c0b-2a7a-4b2e-9bb0-03fdb45d971e,d150b6d3-8bd4-473a-be2e-ff744e84dbe1,30263463-fe5b-486a-afde-8bed39181600,UPVOTE
51494b62-5254-45f7-af85-7d13e480ac27,64de2626-8536-407e-a157-0759a64fb75b,d6f9abfa-84e2-4c5b-a3d4-c6acfc3044e7,DOWNVOTE
c308dc9b-9aab-4e46-b43e-ef14c0613f49,eea1640b-3d8c-4a81-ad4c-59a352ded07b,db3955d1-8444-4a18-8bb6-f4e28118f34f,DOWNVOTE
4f88adcf-0237-40b7-9298-85c6bc90afd3,d5c49b94-1f05-4047-8cc9-10bdc2ac13f6,89ba3f1d-0d1e-4578-9f75-eb85d608ee41,UPVOTE
4e429c36-f34a-498d-9790-0dd3ada077c6,a6427599-7daa-47d0-b36c-4fac8f39dace,8a1b9fb7-b22c-47b0-998d-eb9460646ec6,UPVOTE
7353eb7b-18e8-4583-8f46-cafc5c930c6a,75e9aa6c-4acb-4a26-8aa4-aa1a327de9bc,ab470d06-656f-438f-bfb2-061795a110a0,DOWNVOTE
fae59384-fb3d-40e8-a65a-0a3d2549a12b,c6dccd51-b92b-4880-bbcf-8a5afb9e6a36,286ef088-d571-4891-a03c-c2fe512ecfa5,DOWNVOTE
d1929b24-6cd6-4fe7-ac4b-35040f6e538c,3495112f-8469-4936-9f34-4a74c5f41303,3c00cc83-1b43-4137-996f-198754b29b29,DOWNVOTE
d0102a31-6962-4376-bcdc-2d790ab50775,acb91787-135c-401d-bcca-da4c21b93c72,48d76f3d-1bb4-46c7-affe-ae46dbaa5255,UPVOTE
